frame,relative_time_seconds,global_time_seconds,pulse,energy_norm
343,14.291667,20.291667,0.502727,0.834565
344,14.333333,20.333333,0.670023,0.772356
345,14.375000,20.375000,0.638262,0.726221
346,14.416667,20.416667,0.543603,0.728228
347,14.458333,20.458333,0.462180,0.699072
348,14.500000,20.500000,0.390430,0.619493
349,14.541667,20.541667,0.324582,0.460392
350,14.583333,20.583333,0.285854,0.603720
351,14.625000,20.625000,0.253373,0.725466
352,14.666667,20.666667,0.303203,0.629768
353,14.708333,20.708333,0.409220,0.725330
354,14.750000,20.750000,0.561216,0.955700
355,14.791667,20.791667,0.752499,0.970731
356,14.833333,20.833333,0.673117,0.887686
357,14.875000,20.875000,0.565806,0.745679
358,14.916667,20.916667,0.479785,0.696079
359,14.958333,20.958333,0.411974,0.729403
360,15.000000,21.000000,0.353661,0.735576
361,15.041667,21.041667,0.303080,0.714746
362,15.083333,21.083333,0.255977,0.620842
363,15.125000,21.125000,0.310520,0.585334
364,15.166667,21.166667,0.425692,0.770606
365,15.208333,21.208333,0.581470,0.977384
366,15.250000,21.250000,0.774681,0.970931
367,15.291667,21.291667,0.654896,0.877535
368,15.333333,21.333333,0.549033,0.712875
369,15.375000,21.375000,0.464954,0.656331
370,15.416667,21.416667,0.400176,0.707136
371,15.458333,21.458333,0.345762,0.750515
372,15.500000,21.500000,0.297530,0.745458
373,15.541667,21.541667,0.243072,0.509337
374,15.583333,21.583333,0.289572,0.274344
375,15.625000,21.625000,0.388764,0.207712
376,15.666667,21.666667,0.527294,0.146881
377,15.708333,21.708333,0.669646,0.073119
378,15.750000,21.750000,0.573502,0.237837
379,15.791667,21.791667,0.510102,0.666631
380,15.833333,21.833333,0.443299,0.801978
381,15.875000,21.875000,0.378325,0.768776
382,15.916667,21.916667,0.322544,0.721512
383,15.958333,21.958333,0.277006,0.704321
384,16.000000,22.000000,0.246960,0.695319
385,16.041667,22.041667,0.327190,0.740045
386,16.083333,22.083333,0.444077,0.907378
387,16.125000,22.125000,0.596713,0.997683
388,16.166667,22.166667,0.701939,0.949053
389,16.208333,22.208333,0.592307,0.835134
390,16.250000,22.250000,0.499924,0.735644
391,16.291667,22.291667,0.426371,0.720450
392,16.333333,22.333333,0.364514,0.707233
393,16.375000,22.375000,0.313285,0.708946
394,16.416667,22.416667,0.272339,0.745695
395,16.458333,22.458333,0.259338,0.752583
396,16.500000,22.500000,0.340406,0.754950
397,16.541667,22.541667,0.451306,0.744904
398,16.583333,22.583333,0.602324,0.701354
399,16.625000,22.625000,0.671261,0.683253
400,16.666667,22.666667,0.575316,0.758316
401,16.708333,22.708333,0.493999,0.810365
402,16.750000,22.750000,0.418839,0.740753
403,16.791667,22.791667,0.358803,0.734641
404,16.833333,22.833333,0.308934,0.739481
405,16.875000,22.875000,0.266390,0.733178
406,16.916667,22.916667,0.261216,0.628343
407,16.958333,22.958333,0.338181,0.503557
408,17.000000,23.000000,0.463157,0.647150
409,17.041667,23.041667,0.631436,0.779700
410,17.083333,23.083333,0.663273,0.789992
411,17.125000,23.125000,0.571422,0.895069
412,17.166667,23.166667,0.494697,0.991526
413,17.208333,23.208333,0.423532,0.961467
414,17.250000,23.250000,0.358048,0.841845
415,17.291667,23.291667,0.306171,0.794138
416,17.333333,23.333333,0.266093,0.812871
417,17.375000,23.375000,0.281036,0.796357
418,17.416667,23.416667,0.368629,0.787381
419,17.458333,23.458333,0.489117,0.771672
420,17.500000,23.500000,0.653878,0.729170
421,17.541667,23.541667,0.647307,0.758297
422,17.583333,23.583333,0.560604,0.911827
423,17.625000,23.625000,0.484412,0.985740
424,17.666667,23.666667,0.414447,0.949284
425,17.708333,23.708333,0.351182,0.844460
426,17.750000,23.750000,0.296033,0.723566
427,17.791667,23.791667,0.253858,0.691671
428,17.833333,23.833333,0.285135,0.695288
429,17.875000,23.875000,0.380131,0.745697
430,17.916667,23.916667,0.506711,0.743341
431,17.958333,23.958333,0.677450,0.678977
432,18.000000,24.000000,0.632877,0.746859
433,18.041667,24.041667,0.549092,0.912506
434,18.083333,24.083333,0.472081,0.942085
435,18.125000,24.125000,0.403084,0.895971
436,18.166667,24.166667,0.343727,0.834583
437,18.208333,24.208333,0.294361,0.791844
438,18.250000,24.250000,0.255637,0.802146
439,18.291667,24.291667,0.301149,0.785424
440,18.333333,24.333333,0.396469,0.774447
441,18.375000,24.375000,0.528196,0.765840
442,18.416667,24.416667,0.710513,0.767652
443,18.458333,24.458333,0.620342,0.761768
444,18.500000,24.500000,0.526615,0.726046
445,18.541667,24.541667,0.450915,0.747484
446,18.583333,24.583333,0.385344,0.733267
447,18.625000,24.625000,0.330551,0.726764
448,18.666667,24.666667,0.284599,0.723094
449,18.708333,24.708333,0.246478,0.728469
450,18.750000,24.750000,0.309466,0.739571
451,18.791667,24.791667,0.409040,0.729788
452,18.833333,24.833333,0.546155,0.714954
453,18.875000,24.875000,0.710212,0.704000
454,18.916667,24.916667,0.601098,0.659739
455,18.958333,24.958333,0.510215,0.636557
456,19.000000,25.000000,0.432870,0.601299
457,19.041667,25.041667,0.365444,0.531517
458,19.083333,25.083333,0.315894,0.591696
459,19.125000,25.125000,0.280478,0.746214
460,19.166667,25.166667,0.246828,0.767463
461,19.208333,25.208333,0.322713,0.767847
462,19.250000,25.250000,0.425970,0.746722
463,19.291667,25.291667,0.568715,0.725503
464,19.333333,25.333333,0.698370,0.760860
465,19.375000,25.375000,0.592688,0.733301
466,19.416667,25.416667,0.503531,0.704818
467,19.458333,25.458333,0.431811,0.734664
468,19.500000,25.500000,0.370940,0.750071
469,19.541667,25.541667,0.317455,0.724420
470,19.583333,25.583333,0.275069,0.745781
471,19.625000,25.625000,0.255615,0.768114
472,19.666667,25.666667,0.330711,0.700256
473,19.708333,25.708333,0.436700,0.648755
474,19.750000,25.750000,0.580380,0.538543
475,19.791667,25.791667,0.664467,0.444244
476,19.833333,25.833333,0.563785,0.460418
477,19.875000,25.875000,0.481029,0.505329
478,19.916667,25.916667,0.410436,0.525993
479,19.958333,25.958333,0.349542,0.517483
480,20.000000,26.000000,0.295091,0.455974
481,20.041667,26.041667,0.250123,0.417678
482,20.083333,26.083333,0.256087,0.403620
483,20.125000,26.125000,0.344983,0.425077
484,20.166667,26.166667,0.462924,0.378923
485,20.208333,26.208333,0.628463,0.365929
486,20.250000,26.250000,0.686589,0.428059
487,20.291667,26.291667,0.595530,0.665949
488,20.333333,26.333333,0.513098,0.767833
489,20.375000,26.375000,0.437790,0.753251
490,20.416667,26.416667,0.375676,0.760856
491,20.458333,26.458333,0.322748,0.755365
492,20.500000,26.500000,0.274709,0.691638
493,20.541667,26.541667,0.262841,0.577590
494,20.583333,26.583333,0.352909,0.641797
